,epoch,val_loss
0,0.0,241.9584503173828
1,1.0,48.47795104980469
2,2.0,670.3840942382812
3,3.0,347.9384460449219
4,4.0,367.3462219238281
5,5.0,265.96783447265625
6,6.0,95.44379425048828
7,7.0,175.19998168945312
8,8.0,354.79656982421875
9,9.0,121.05391693115234
